2011-10-24 20:35:10,436 [ME ] DEBUG    - cliente 192.168.2.7:60924 envia: hola

2011-10-24 20:35:11,453 [ME ] DEBUG    - cliente 192.168.2.7:60924 envia: asdasf

2011-10-24 20:36:05,238 [ME ] INFO     - conectado desde 127.0.0.1:60925
2011-10-24 20:36:10,164 [ME ] DEBUG    - cliente 127.0.0.1:60925 envia: hola

2011-10-24 20:41:42,515 [ME ] INFO     - conectado desde 192.168.2.7:61061
2011-10-24 20:41:44,948 [ME ] DEBUG    - cliente 192.168.2.7:61061 envia: asdf

2011-10-24 20:43:49,199 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:43:49,199 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:46:09,774 [SBC] INFO     - iniciando SBC
2011-10-24 20:46:09,775 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:46:09,776 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:47:14,674 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:47:14,676 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:48:03,803 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:48:03,803 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 21, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:48:42,920 [SBC] INFO     - iniciando SBC
2011-10-24 20:48:42,921 [ME ] INFO     - iniciando modulo ME
